decade	Country	Number of Records	Year	child_mortality	child_mortality_rate	fertility	gdp	gdp_growth	life	pop_growth	population	region
01/01/1980	Kenya	1	01/01/1985	94.1	0.0941	6.918	2155	0.005130597	59.546	0.037872	19655192	Sub-Saharan Africa
01/01/1980	Lesotho	1	01/01/1985	97.2	0.0972	5.313	1113	0.010899183	56.363	0.023385	1487079	Sub-Saharan Africa
01/01/1980	Liberia	1	01/01/1985	235	0.235	6.875	971	-0.043349754	47.298	0.0147	2211509	Sub-Saharan Africa
01/01/1980	Madagascar	1	01/01/1985	182.4	0.1824	6.146	1691	-0.005294118	49.694	0.02669	9784559	Sub-Saharan Africa
01/01/1980	Malawi	1	01/01/1985	248.2	0.2482	7.549	614	0.003267974	46.129	0.043182	7268257	Sub-Saharan Africa
01/01/1980	Mali	1	01/01/1985	285	0.285	7.093	1001	0.00502008	43.498	0.018195	8009705	Sub-Saharan Africa
01/01/1980	Mauritania	1	01/01/1985	139.2	0.1392	6.178	2710	0.006686478	56.914	0.027755	1747839	Sub-Saharan Africa
01/01/1980	Mauritius	1	01/01/1985	28.4	0.0284	2.252	5447	0.061379579	68.381	0.008732	1014450	Sub-Saharan Africa
01/01/1980	Mayotte	1	01/01/1985	27.12	0.02712	7.12			70.116	0.053874	70912	Sub-Saharan Africa
01/01/1980	Mozambique	1	01/01/1985	254.1	0.2541	6.398	379	-0.097619048	42.948	0.010282	13334972	Sub-Saharan Africa
01/01/1980	Namibia	1	01/01/1985	85.8	0.0858	5.893	6069	-0.024119633	59.914	0.033576	1150038	Sub-Saharan Africa
01/01/1980	Niger	1	01/01/1985	332.9	0.3329	7.775	997	-0.006972112	41.723	0.028031	6743501	Sub-Saharan Africa
01/01/1980	Nigeria	1	01/01/1985	209.5	0.2095	6.698	3258	0.05744888	46.35	0.025536	85828707	Sub-Saharan Africa
01/01/1980	Reunion	1	01/01/1985	27.12	0.02712	2.74			70.728	0.019381	559640	Sub-Saharan Africa
01/01/1980	Rwanda	1	01/01/1985	159.2	0.1592	8.284	962	0.017989418	47.379	0.037827	6080907	Sub-Saharan Africa
01/01/1980	Sao Tome and Principe	1	01/01/1985	102.6	0.1026	5.967	2653	0.074524099	60.97	0.019166	103852	Sub-Saharan Africa
01/01/1980	Senegal	1	01/01/1985	172.6	0.1726	7.088	1823	0.00718232	53.914	0.029814	6232395	Sub-Saharan Africa
01/01/1980	Seychelles	1	01/01/1985	20.5	0.0205	3.191	11392	0.09422726	70.869	0.012207	66914	Sub-Saharan Africa
01/01/1980	Sierra Leone	1	01/01/1985	272.8	0.2728	6.889	1415	-0.054776219	40.312	0.025372	3540728	Sub-Saharan Africa
01/01/1980	Somalia	1	01/01/1985	186	0.186	7.149	919	0.104567308	46.185	-0.008707	6363791	Sub-Saharan Africa
01/01/1980	South Africa	1	01/01/1985	73.5	0.0735	4.293	10699	-0.040534481	59.871	0.02417	32983394	Sub-Saharan Africa
01/01/1980	South Sudan	1	01/01/1985	276.5	0.2765	6.811	2104	-0.095831543	40.427	0.028962	4816725	Sub-Saharan Africa
01/01/1980	Sudan	1	01/01/1985	136	0.136	6.467	1850	-0.097560976	54.765	0.028962	18726053	Sub-Saharan Africa
01/01/1980	Swaziland	1	01/01/1985	86.7	0.0867	6.384	4945	0.025720805	57.476	0.03713	705602	Sub-Saharan Africa
01/01/1980	Tanzania	1	01/01/1985	174.8	0.1748	6.465	1379	-0.027503526	51.205	0.031426	21848290	Sub-Saharan Africa
01/01/1980	Togo	1	01/01/1985	159	0.159	6.874	1449	0.009052925	54.673	0.034642	3161327	Sub-Saharan Africa
01/01/1980	Uganda	1	01/01/1985	186.4	0.1864	7.103	716	-0.011049724	49.222	0.033952	14801113	Sub-Saharan Africa
01/01/1980	Zambia	1	01/01/1985	167	0.167	6.799	2602	-0.034866469	48.293	0.031908	6785211	Sub-Saharan Africa
01/01/1980	Zimbabwe	1	01/01/1985	76.9	0.0769	6.223	2395	0.029222174	61.4	0.038975	8855279	Sub-Saharan Africa
01/01/1980	Botswana	1	01/01/1986	54	0.054	5.393	6065	0.041738234	63.41	0.032962	1221790	Sub-Saharan Africa
01/01/1980	Burkina Faso	1	01/01/1986	214.4	0.2144	7.119	900	0.123595506	49.492	0.026266	8384383	Sub-Saharan Africa
01/01/1980	Burundi	1	01/01/1986	172.9	0.1729	7.546	1014	0.020120724	48.69	0.032492	5008201	Sub-Saharan Africa
01/01/1980	Cameroon	1	01/01/1986	144.2	0.1442	6.669	3821	0.039727891	53.082	0.029857	10832919	Sub-Saharan Africa
01/01/1980	Cape Verde	1	01/01/1986	75.1	0.0751	5.784	1474	0.003403676	64.341	0.013072	332775	Sub-Saharan Africa
01/01/1980	Central African Rep.	1	01/01/1986		0	5.927			48.054	0.024218	2690250	Sub-Saharan Africa
01/01/1980	Chad	1	01/01/1986	225.5	0.2255	7.161	1122	-0.06655574	46.084	0.02973	5304490	Sub-Saharan Africa
01/01/1980	Comoros	1	01/01/1986	142.2	0.1422	6.362	1703	-0.009307737	54.41	0.027612	396391	Sub-Saharan Africa
01/01/1980	Congo, Dem. Rep.	1	01/01/1986	195.3	0.1953	6.902	1523	0.016688919	47.096	0.029623	31963766	Sub-Saharan Africa
01/01/1980	Congo, Rep.	1	01/01/1986	95.3	0.0953	5.682	5586	-0.094064223	56.623	0.028607	2140687	Sub-Saharan Africa
01/01/1980	Cote d'Ivoire	1	01/01/1986	151.7	0.1517	6.884	3330	-0.005079175	52.672	0.038251	10896269	Sub-Saharan Africa
01/01/1980	Equatorial Guinea	1	01/01/1986	205.1	0.2051	5.866	1154	-0.069354839	45.145	0.049531	328119	Sub-Saharan Africa
01/01/1980	Eritrea	1	01/01/1986	171.8	0.1718	6.553	831	0.061302682	45.564	0.027769	2884388	Sub-Saharan Africa
01/01/1980	Ethiopia	1	01/01/1986	219.3	0.2193	7.418	635	0.063651591	43	0.03263	42417873	Sub-Saharan Africa
01/01/1980	Gabon	1	01/01/1986	97.4	0.0974	5.654	18203	-0.213421485	59.75	0.03156	818863	Sub-Saharan Africa
01/01/1980	Gambia	1	01/01/1986	196.8	0.1968	6.19	1347	0.01814059	50.55	0.048189	805491	Sub-Saharan Africa
01/01/1980	Ghana	1	01/01/1986	149.7	0.1497	6.035	1778	0.02183908	54.605	0.030296	13261929	Sub-Saharan Africa
01/01/1980	Guinea	1	01/01/1986	258.4	0.2584	6.645	1077	-0.007373272	46.463	0.024815	5045781	Sub-Saharan Africa
01/01/1980	Guinea-Bissau	1	01/01/1986	246.7	0.2467	6.743	1626	-0.031566409	47.644	0.018963	939371	Sub-Saharan Africa
01/01/1980	Kenya	1	01/01/1986	93.4	0.0934	6.769	2226	0.032946636	59.617	0.037268	20387701	Sub-Saharan Africa
01/01/1980	Lesotho	1	01/01/1986	93.6	0.0936	5.244	1144	0.02785265	56.895	0.021714	1519369	Sub-Saharan Africa
01/01/1980	Liberia	1	01/01/1986	237.8	0.2378	6.82	947	-0.024716787	47.309	0.00445	2221350	Sub-Saharan Africa
01/01/1980	Madagascar	1	01/01/1986	180.1	0.1801	6.182	1657	-0.020106446	49.781	0.027593	10054543	Sub-Saharan Africa
01/01/1980	Malawi	1	01/01/1986	250.4	0.2504	7.49	594	-0.03257329	46.399	0.054036	7661008	Sub-Saharan Africa
01/01/1980	Mali	1	01/01/1986	277.9	0.2779	7.095	1047	0.045954046	44.204	0.016144	8139016	Sub-Saharan Africa
01/01/1980	Mauritania	1	01/01/1986	133.7	0.1337	6.141	2800	0.033210332	57.298	0.027179	1795343	Sub-Saharan Africa
01/01/1980	Mauritius	1	01/01/1986	29	0.029	2.256	5944	0.091242886	68.502	0.008136	1022704	Sub-Saharan Africa
01/01/1980	Mayotte	1	01/01/1986	25.45	0.02545	6.955			70.536	0.053207	74685	Sub-Saharan Africa
01/01/1980	Mozambique	1	01/01/1986	251.1	0.2511	6.373	383	0.01055409	42.981	0.003707	13384409	Sub-Saharan Africa
01/01/1980	Namibia	1	01/01/1986	82.4	0.0824	5.76	6077	0.001318174	60.282	0.039384	1195331	Sub-Saharan Africa
01/01/1980	Niger	1	01/01/1986	335.8	0.3358	7.774	1018	0.02106319	42.123	0.028179	6933529	Sub-Saharan Africa
01/01/1980	Nigeria	1	01/01/1986	210.6	0.2106	6.664	2901	-0.109576427	46.323	0.025968	88057486	Sub-Saharan Africa
01/01/1980	Reunion	1	01/01/1986	25.45	0.02545	2.722			71.142	0.018405	569940	Sub-Saharan Africa
01/01/1980	Rwanda	1	01/01/1986	154.1	0.1541	8.169	989	0.028066528	47.609	0.045277	6356230	Sub-Saharan Africa
01/01/1980	Sao Tome and Principe	1	01/01/1986	104.8	0.1048	5.849	2451	-0.076140219	61.127	0.021328	106067	Sub-Saharan Africa
01/01/1980	Senegal	1	01/01/1986	164.5	0.1645	7.01	1855	0.017553483	54.813	0.030153	6420323	Sub-Saharan Africa
01/01/1980	Seychelles	1	01/01/1986	19.5	0.0195	3.084	11409	0.001492275	70.97	0.012299	67737	Sub-Saharan Africa
01/01/1980	Sierra Leone	1	01/01/1986	270.5	0.2705	6.824	1327	-0.062190813	39.873	0.027961	3639732	Sub-Saharan Africa
01/01/1980	Somalia	1	01/01/1986	185.4	0.1854	7.19	897	-0.023939064	46.238	0.001345	6372348	Sub-Saharan Africa
01/01/1980	South Africa	1	01/01/1986	70.5	0.0705	4.177	10474	-0.021030003	60.409	0.022768	33734360	Sub-Saharan Africa
01/01/1980	South Sudan	1	01/01/1986	271.8	0.2718	6.817	2130	0.012357414	40.936	0.026143	4942648	Sub-Saharan Africa
01/01/1980	Sudan	1	01/01/1986	134.5	0.1345	6.401	1869	0.01027027	54.901	0.026143	19215610	Sub-Saharan Africa
01/01/1980	Swaziland	1	01/01/1986	81	0.081	6.291	4943	-0.000404449	58.008	0.041557	734925	Sub-Saharan Africa
01/01/1980	Tanzania	1	01/01/1986	173.3	0.1733	6.424	1389	0.007251632	51.22	0.03098	22525148	Sub-Saharan Africa
01/01/1980	Togo	1	01/01/1986	156.1	0.1561	6.781	1440	-0.00621118	55.028	0.033382	3266857	Sub-Saharan Africa
01/01/1980	Uganda	1	01/01/1986	182.3	0.1823	7.103	695	-0.029329609	49.013	0.035579	15327718	Sub-Saharan Africa
01/01/1980	Zambia	1	01/01/1986	171.2	0.1712	6.737	2579	-0.008839354	47.427	0.031406	6998307	Sub-Saharan Africa
01/01/1980	Zimbabwe	1	01/01/1986	72.8	0.0728	6.004	2357	-0.015866388	61.365	0.037705	9189169	Sub-Saharan Africa
01/01/1980	Botswana	1	01/01/1987	52	0.052	5.214	6393	0.054080791	63.573	0.032285	1261235	Sub-Saharan Africa
01/01/1980	Burkina Faso	1	01/01/1987	209.6	0.2096	7.092	857	-0.047777778	49.55	0.026547	8606963	Sub-Saharan Africa
01/01/1980	Burundi	1	01/01/1987	170.6	0.1706	7.565	1032	0.017751479	48.546	0.031589	5166403	Sub-Saharan Africa
01/01/1980	Cameroon	1	01/01/1987	139.8	0.1398	6.627	3526	-0.07720492	53.263	0.030064	11158600	Sub-Saharan Africa
01/01/1980	Cape Verde	1	01/01/1987	71.8	0.0718	5.68	1538	0.043419267	64.865	0.009589	335966	Sub-Saharan Africa
01/01/1980	Central African Rep.	1	01/01/1987		0	5.902			47.589	0.022099	2749702	Sub-Saharan Africa
01/01/1980	Chad	1	01/01/1987	222.8	0.2228	7.199	1058	-0.057040998	46.211	0.031242	5470211	Sub-Saharan Africa
01/01/1980	Comoros	1	01/01/1987	137.6	0.1376	6.141	1687	-0.009395185	54.761	0.026254	406798	Sub-Saharan Africa
01/01/1980	Congo, Dem. Rep.	1	01/01/1987	193	0.193	6.96	1517	-0.003939593	47.22	0.030146	32927332	Sub-Saharan Africa
01/01/1980	Congo, Rep.	1	01/01/1987	93.7	0.0937	5.591	5448	-0.024704619	56.393	0.02822	2201097	Sub-Saharan Africa
01/01/1980	Cote d'Ivoire	1	01/01/1987	151	0.151	6.752	3203	-0.038138138	52.781	0.036574	11294791	Sub-Saharan Africa
01/01/1980	Equatorial Guinea	1	01/01/1987	201.4	0.2014	5.881	1161	0.006065858	45.501	0.038724	340825	Sub-Saharan Africa
01/01/1980	Eritrea	1	01/01/1987	167.5	0.1675	6.535	915	0.101083032	46.164	0.028658	2967048	Sub-Saharan Africa
01/01/1980	Ethiopia	1	01/01/1987	215.5	0.2155	7.387	700	0.102362205	45.591	0.032642	43802479	Sub-Saharan Africa
01/01/1980	Gabon	1	01/01/1987	95.7	0.0957	5.609	16383	-0.099983519	60.329	0.031644	844775	Sub-Saharan Africa
01/01/1980	Gambia	1	01/01/1987	189.9	0.1899	6.164	1371	0.017817372	51.053	0.049847	845642	Sub-Saharan Africa
01/01/1980	Ghana	1	01/01/1987	144.1	0.1441	5.935	1813	0.019685039	55.14	0.028411	13638708	Sub-Saharan Africa
01/01/1980	Guinea	1	01/01/1987	253.6	0.2536	6.641	1085	0.007428041	47.435	0.024642	5170120	Sub-Saharan Africa
01/01/1980	Guinea-Bissau	1	01/01/1987	242.2	0.2422	6.728	1562	-0.039360394	47.991	0.019499	957688	Sub-Saharan Africa
01/01/1980	Kenya	1	01/01/1987	93.5	0.0935	6.602	2275	0.022012579	59.609	0.036625	21134404	Sub-Saharan Africa
01/01/1980	Lesotho	1	01/01/1987	90.4	0.0904	5.169	1124	-0.017482517	57.513	0.020255	1550144	Sub-Saharan Africa
01/01/1980	Liberia	1	01/01/1987	242.1	0.2421	6.752	959	0.012671595	47.26	-0.003899	2212690	Sub-Saharan Africa
01/01/1980	Madagascar	1	01/01/1987	176.5	0.1765	6.225	1646	-0.006638503	49.932	0.028365	10339739	Sub-Saharan Africa
01/01/1980	Malawi	1	01/01/1987	250.2	0.2502	7.402	554	-0.067340067	46.643	0.061001	8128340	Sub-Saharan Africa
01/01/1980	Mali	1	01/01/1987	271.3	0.2713	7.092	1048	0.00095511	44.864	0.014695	8258615	Sub-Saharan Africa
01/01/1980	Mauritania	1	01/01/1987	128.6	0.1286	6.104	2822	0.007857143	57.636	0.026741	1843352	Sub-Saharan Africa
01/01/1980	Mauritius	1	01/01/1987	28.8	0.0288	2.272	6493	0.092362046	68.653	0.007664	1030542	Sub-Saharan Africa
01/01/1980	Mayotte	1	01/01/1987	23.89	0.02389	6.745			70.947	0.052822	78630	Sub-Saharan Africa
01/01/1980	Mozambique	1	01/01/1987	247.8	0.2478	6.345	405	0.057441253	43.057	-0.001435	13365201	Sub-Saharan Africa
01/01/1980	Namibia	1	01/01/1987	79.1	0.0791	5.625	6072	-0.000822774	60.62	0.043705	1247573	Sub-Saharan Africa
01/01/1980	Niger	1	01/01/1987	336.9	0.3369	7.771	958	-0.058939096	42.533	0.028419	7130570	Sub-Saharan Africa
01/01/1980	Nigeria	1	01/01/1987	211.5	0.2115	6.625	2526	-0.12926577	46.268	0.026192	90363921	Sub-Saharan Africa
01/01/1980	Reunion	1	01/01/1987	23.89	0.02389	2.696			71.544	0.017735	580048	Sub-Saharan Africa
01/01/1980	Rwanda	1	01/01/1987	150.1	0.1501	8.004	953	-0.036400404	47.839	0.049698	6672124	Sub-Saharan Africa
01/01/1980	Sao Tome and Principe	1	01/01/1987	106.9	0.1069	5.73	2330	-0.049367605	61.299	0.022872	108493	Sub-Saharan Africa
01/01/1980	Senegal	1	01/01/1987	156.6	0.1566	6.925	1875	0.010781671	55.61	0.030462	6615896	Sub-Saharan Africa
01/01/1980	Seychelles	1	01/01/1987	18.6	0.0186	2.987	11470	0.005346656	71.011	0.012327	68572	Sub-Saharan Africa
01/01/1980	Sierra Leone	1	01/01/1987	268.2	0.2682	6.753	1356	0.021853806	39.318	0.029456	3746944	Sub-Saharan Africa
01/01/1980	Somalia	1	01/01/1987	184.9	0.1849	7.237	979	0.091415831	46.15	0.008512	6426592	Sub-Saharan Africa
01/01/1980	South Africa	1	01/01/1987	67.7	0.0677	4.052	10459	-0.001432118	60.921	0.021636	34464223	Sub-Saharan Africa
01/01/1980	South Sudan	1	01/01/1987	267.3	0.2673	6.819	2137	0.003286385	41.518	0.0239	5060777	Sub-Saharan Africa
01/01/1980	Sudan	1	01/01/1987	132.8	0.1328	6.338	1871	0.001070091	55.046	0.0239	19674861	Sub-Saharan Africa
01/01/1980	Swaziland	1	01/01/1987	76	0.076	6.18	5171	0.046125835	58.504	0.044432	767579	Sub-Saharan Africa
01/01/1980	Tanzania	1	01/01/1987	171	0.171	6.379	1420	0.022318215	51.155	0.030629	23215060	Sub-Saharan Africa
01/01/1980	Togo	1	01/01/1987	153.3	0.1533	6.679	1406	-0.023611111	55.336	0.032357	3372562	Sub-Saharan Africa
01/01/1980	Uganda	1	01/01/1987	179.7	0.1797	7.102	713	0.025899281	48.723	0.036759	15891143	Sub-Saharan Africa
01/01/1980	Zambia	1	01/01/1987	175	0.175	6.673	2560	-0.007367197	46.514	0.030892	7214499	Sub-Saharan Africa
01/01/1980	Zimbabwe	1	01/01/1987	69.8	0.0698	5.784	2299	-0.024607552	61.133	0.03637	9523376	Sub-Saharan Africa
01/01/1980	Botswana	1	01/01/1988	50.8	0.0508	5.036	7173	0.122008447	63.591	0.031644	1301146	Sub-Saharan Africa
01/01/1980	Burkina Faso	1	01/01/1988	205.8	0.2058	7.064	898	0.047841307	49.545	0.026804	8837666	Sub-Saharan Africa
01/01/1980	Burundi	1	01/01/1988	170.1	0.1701	7.572	1044	0.011627907	48.254	0.029944	5321108	Sub-Saharan Africa
01/01/1980	Cameroon	1	01/01/1988	136.9	0.1369	6.572	3271	-0.072319909	53.415	0.030037	11493770	Sub-Saharan Africa
01/01/1980	Cape Verde	1	01/01/1988	68.2	0.0682	5.565	1546	0.00520156	65.326	0.008605	338857	Sub-Saharan Africa
01/01/1980	Central African Rep.	1	01/01/1988		0	5.868			47.082	0.021117	2807768	Sub-Saharan Africa
01/01/1980	Chad	1	01/01/1988	220.1	0.2201	7.238	1185	0.120037807	46.299	0.032082	5645708	Sub-Saharan Africa
01/01/1980	Comoros	1	01/01/1988	133.2	0.1332	5.928	1689	0.001185536	55.078	0.025268	417077	Sub-Saharan Africa
01/01/1980	Congo, Dem. Rep.	1	01/01/1988	190.8	0.1908	7.019	1478	-0.025708635	47.336	0.031529	33965482	Sub-Saharan Africa
01/01/1980	Congo, Rep.	1	01/01/1988	92.8	0.0928	5.503	5398	-0.00917768	56.068	0.027892	2262489	Sub-Saharan Africa
01/01/1980	Cote d'Ivoire	1	01/01/1988	150.5	0.1505	6.619	3129	-0.023103341	52.793	0.035373	11694318	Sub-Saharan Africa
01/01/1980	Equatorial Guinea	1	01/01/1988	197.5	0.1975	5.891	1155	-0.005167959	45.855	0.03189	351694	Sub-Saharan Africa
01/01/1980	Eritrea	1	01/01/1988	162.7	0.1627	6.519	891	-0.026229508	46.815	0.026837	3046674	Sub-Saharan Africa
01/01/1980	Ethiopia	1	01/01/1988	212	0.212	7.347	682	-0.025714286	46.079	0.032826	45240322	Sub-Saharan Africa
01/01/1980	Gabon	1	01/01/1988	94.2	0.0942	5.554	15076	-0.079777818	60.793	0.031843	871675	Sub-Saharan Africa
01/01/1980	Gambia	1	01/01/1988	183.1	0.1831	6.141	1463	0.067104303	51.481	0.049172	887224	Sub-Saharan Africa
01/01/1980	Ghana	1	01/01/1988	138.2	0.1382	5.831	1865	0.028681743	55.697	0.027293	14010951	Sub-Saharan Africa
01/01/1980	Guinea	1	01/01/1988	248.8	0.2488	6.629	1122	0.034101382	48.359	0.028058	5315182	Sub-Saharan Africa
01/01/1980	Guinea-Bissau	1	01/01/1988	237.5	0.2375	6.706	1585	0.014724712	48.351	0.019958	976802	Sub-Saharan Africa
01/01/1980	Kenya	1	01/01/1988	94.4	0.0944	6.422	2332	0.025054945	59.529	0.035942	21894026	Sub-Saharan Africa
01/01/1980	Lesotho	1	01/01/1988	87.7	0.0877	5.088	1202	0.069395018	58.192	0.019196	1579900	Sub-Saharan Africa
01/01/1980	Liberia	1	01/01/1988	246.9	0.2469	6.673	988	0.030239833	47.189	-0.010331	2189831	Sub-Saharan Africa
01/01/1980	Madagascar	1	01/01/1988	171.7	0.1717	6.256	1626	-0.012150668	50.176	0.029021	10639804	Sub-Saharan Africa
01/01/1980	Malawi	1	01/01/1988	247.4	0.2474	7.287	540	-0.025270758	46.861	0.060069	8616602	Sub-Saharan Africa
01/01/1980	Mali	1	01/01/1988	265.2	0.2652	7.086	1028	-0.019083969	45.467	0.014537	8378673	Sub-Saharan Africa
01/01/1980	Mauritania	1	01/01/1988	124.3	0.1243	6.065	2861	0.013819986	57.938	0.026569	1892328	Sub-Saharan Africa
01/01/1980	Mauritius	1	01/01/1988	27.1	0.0271	2.287	6883	0.060064685	68.859	0.00792	1038704	Sub-Saharan Africa
01/01/1980	Mayotte	1	01/01/1988	22.42	0.02242	6.488			71.352	0.053402	82829	Sub-Saharan Africa
01/01/1980	Mozambique	1	01/01/1988	244.5	0.2445	6.313	441	0.088888889	43.186	-0.002169	13336217	Sub-Saharan Africa
01/01/1980	Namibia	1	01/01/1988	76	0.076	5.491	5961	-0.018280632	60.916	0.045233	1304005	Sub-Saharan Africa
01/01/1980	Niger	1	01/01/1988	335.7	0.3357	7.767	988	0.03131524	42.971	0.028939	7336924	Sub-Saharan Africa
01/01/1980	Nigeria	1	01/01/1988	212.2	0.2122	6.582	2650	0.04908947	46.207	0.026198	92731304	Sub-Saharan Africa
01/01/1980	Reunion	1	01/01/1988	22.42	0.02242	2.66			71.937	0.017507	590203	Sub-Saharan Africa
01/01/1980	Rwanda	1	01/01/1988	147.6	0.1476	7.792	892	-0.064008395	48.069	0.043086	6959599	Sub-Saharan Africa
01/01/1980	Sao Tome and Principe	1	01/01/1988	108.4	0.1084	5.613	2327	-0.001287554	61.471	0.023568	111050	Sub-Saharan Africa
01/01/1980	Senegal	1	01/01/1988	149.6	0.1496	6.832	1914	0.0208	56.283	0.030623	6818495	Sub-Saharan Africa
01/01/1980	Seychelles	1	01/01/1988	17.8	0.0178	2.898	12038	0.049520488	70.994	0.012235	69411	Sub-Saharan Africa
01/01/1980	Sierra Leone	1	01/01/1988	266.7	0.2667	6.678	1352	-0.002949853	38.683	0.027481	3849915	Sub-Saharan Africa
01/01/1980	Somalia	1	01/01/1988	184.1	0.1841	7.288	962	-0.017364658	45.944	0.012134	6504572	Sub-Saharan Africa
01/01/1980	South Africa	1	01/01/1988	65.3	0.0653	3.923	10666	0.019791567	61.39	0.021259	35196881	Sub-Saharan Africa
01/01/1980	South Sudan	1	01/01/1988	262.7	0.2627	6.813	2125	-0.005615349	42.154	0.022706	5175686	Sub-Saharan Africa
01/01/1980	Sudan	1	01/01/1988	131.1	0.1311	6.275	1858	-0.006948156	55.197	0.022706	20121591	Sub-Saharan Africa
01/01/1980	Swaziland	1	01/01/1988	71.9	0.0719	6.051	4823	-0.067298395	58.94	0.044244	801540	Sub-Saharan Africa
01/01/1980	Tanzania	1	01/01/1988	168.4	0.1684	6.328	1442	0.015492958	51.004	0.030739	23928658	Sub-Saharan Africa
01/01/1980	Togo	1	01/01/1988	150.8	0.1508	6.569	1415	0.006401138	55.592	0.03066	3475964	Sub-Saharan Africa
01/01/1980	Uganda	1	01/01/1988	177.8	0.1778	7.1	736	0.032258065	48.364	0.037204	16482365	Sub-Saharan Africa
01/01/1980	Zambia	1	01/01/1988	178	0.178	6.606	2523	-0.014453125	45.59	0.030113	7431752	Sub-Saharan Africa
01/01/1980	Zimbabwe	1	01/01/1988	68	0.068	5.569	2390	0.039582427	60.697	0.034533	9852244	Sub-Saharan Africa
01/01/1980	Botswana	1	01/01/1989	50.3	0.0503	4.863	7856	0.095218179	63.437	0.031045	1341540	Sub-Saharan Africa
01/01/1980	Burkina Faso	1	01/01/1989	203.4	0.2034	7.036	858	-0.04454343	49.505	0.027039	9076631	Sub-Saharan Africa
01/01/1980	Burundi	1	01/01/1989	170.7	0.1707	7.564	1037	-0.006704981	47.843	0.027495	5467413	Sub-Saharan Africa
01/01/1980	Cameroon	1	01/01/1989	135.8	0.1358	6.508	2895	-0.114949557	53.536	0.029718	11835344	Sub-Saharan Africa
01/01/1980	Cape Verde	1	01/01/1989	65.1	0.0651	5.441	1589	0.027813713	65.727	0.011182	342646	Sub-Saharan Africa
01/01/1980	Central African Rep.	1	01/01/1989		0	5.826			46.561	0.021635	2868515	Sub-Saharan Africa
01/01/1980	Chad	1	01/01/1989	217.3	0.2173	7.276	1221	0.030379747	46.351	0.032107	5826974	Sub-Saharan Africa
01/01/1980	Comoros	1	01/01/1989	129.1	0.1291	5.735	1621	-0.040260509	55.362	0.024732	427392	Sub-Saharan Africa
01/01/1980	Congo, Dem. Rep.	1	01/01/1989	188.5	0.1885	7.077	1410	-0.046008119	47.435	0.033926	35117790	Sub-Saharan Africa
01/01/1980	Congo, Rep.	1	01/01/1989	92.8	0.0928	5.421	5350	-0.008892182	55.664	0.027645	2325035	Sub-Saharan Africa
01/01/1980	Cote d'Ivoire	1	01/01/1989	150.2	0.1502	6.486	3385	0.081815276	52.701	0.034754	12100741	Sub-Saharan Africa
01/01/1980	Equatorial Guinea	1	01/01/1989	193.6	0.1936	5.897	1108	-0.040692641	46.2	0.030228	362325	Sub-Saharan Africa
01/01/1980	Eritrea	1	01/01/1989	157.3	0.1573	6.504	858	-0.037037037	47.51	0.021656	3112654	Sub-Saharan Africa
01/01/1980	Ethiopia	1	01/01/1989	208.4	0.2084	7.298	657	-0.036656891	46.531	0.033317	46747612	Sub-Saharan Africa
01/01/1980	Gabon	1	01/01/1989	93.1	0.0931	5.491	19870	0.317988856	61.136	0.032195	899739	Sub-Saharan Africa
01/01/1980	Gambia	1	01/01/1989	176.6	0.1766	6.123	1510	0.032125769	51.84	0.045888	927937	Sub-Saharan Africa
01/01/1980	Ghana	1	01/01/1989	132.6	0.1326	5.725	1909	0.023592493	56.251	0.027241	14392619	Sub-Saharan Africa
01/01/1980	Guinea	1	01/01/1989	243.7	0.2437	6.608	1139	0.015151515	49.209	0.035983	5506436	Sub-Saharan Africa
01/01/1980	Guinea-Bissau	1	01/01/1989	233.3	0.2333	6.68	1553	-0.020189274	48.716	0.020186	996520	Sub-Saharan Africa
01/01/1980	Kenya	1	01/01/1989	95.8	0.0958	6.231	2359	0.011578045	59.374	0.035234	22665447	Sub-Saharan Africa
01/01/1980	Lesotho	1	01/01/1989	85.4	0.0854	5.004	1248	0.038269551	58.875	0.018663	1609386	Sub-Saharan Africa
01/01/1980	Liberia	1	01/01/1989	251.5	0.2515	6.587	1020	0.032388664	47.138	-0.013959	2159264	Sub-Saharan Africa
01/01/1980	Madagascar	1	01/01/1989	166.2	0.1662	6.268	1645	0.011685117	50.53	0.029499	10953663	Sub-Saharan Africa
01/01/1980	Malawi	1	01/01/1989	242.5	0.2425	7.148	535	-0.009259259	47.043	0.05044	9051225	Sub-Saharan Africa
01/01/1980	Mali	1	01/01/1989	259.5	0.2595	7.076	1113	0.082684825	46.007	0.016072	8513337	Sub-Saharan Africa
01/01/1980	Mauritania	1	01/01/1989	120.7	0.1207	6.023	2899	0.013282069	58.205	0.026725	1942900	Sub-Saharan Africa
01/01/1980	Mauritius	1	01/01/1989	24.9	0.0249	2.296	7128	0.035594944	69.124	0.009105	1048161	Sub-Saharan Africa
01/01/1980	Mayotte	1	01/01/1989	21.04	0.02104	6.193			71.749	0.05521	87402	Sub-Saharan Africa
01/01/1980	Mozambique	1	01/01/1989	241.2	0.2412	6.277	461	0.045351474	43.376	0.003141	13378100	Sub-Saharan Africa
01/01/1980	Namibia	1	01/01/1989	73	0.073	5.358	6120	0.026673377	61.151	0.043485	1360710	Sub-Saharan Africa
